89633311	0.2014	-0.4032	0.2976
89633312	0.3669	-0.3921	-0.4602
89633313	0.3018	-0.4701	-0.6206
89633314	0.2071	-0.8743	-0.1162
89633315	0.2967	-0.6926	0.3509
89633316	0.6853	-0.1303	0.1871
89633317	0.7254	-0.3772	-0.3102
89633318	0.4325	-0.4011	0.0892
89633319	0.1970	-0.3064	0.0983
89633320	0.1187	-0.3089	-0.9006
89633321	0.3456	-0.3304	-0.6453
89633322	0.2160	-0.5623	-0.8941
89633323	0.0925	-0.3851	-0.3169
89633324	0.0845	-0.1814	-0.9160
89633325	0.1550	-0.1781	-0.7020
89633326	0.1891	-0.1698	-0.0689
89633327	0.1281	-0.2243	-0.0864
89633328	0.0842	-0.2527	0.6233
89633329	0.2616	-0.2380	0.9786
89633330	0.1506	-0.3259	0.5304
89633331	0.3794	-0.4464	0.5328
89633332	-0.0734	-0.6235	-0.2144
89633333	-0.3810	-0.9723	-0.7993
89633334	0.0890	-0.3534	-0.4953
89633335	0.3109	0.0752	-0.4115
89633336	0.1978	-0.2893	-0.1419
89633337	-0.0503	-0.5136	-0.2658
89633338	0.2049	0.1415	0.2537
89633339	0.5347	0.2334	0.2044
89633340	-0.0677	-0.6171	-0.4471
89633341	-0.1109	-0.7698	-0.4099
89633342	0.1188	-0.6978	-0.3676
89633343	0.3573	-0.3918	0.3164
89633344	-0.0934	-0.6716	-0.1643
89633345	-0.1344	-0.8742	-0.1855
89633346	-0.0151	-0.2636	-0.4787
89633347	0.1143	0.0888	-0.3626
89633348	-0.1494	-0.2877	-0.2713
89633349	-0.1117	-0.6783	-0.4564
89633350	0.2808	-0.3692	-0.9615
89633351	0.2406	-0.3472	-0.8235
89633352	0.1555	0.0139	0.0118
89633353	0.1386	-0.1705	0.0310
89633354	0.2275	-0.3212	-0.5746
89633355	0.6728	-0.6508	-0.8240
89633356	0.4565	-0.5949	-0.1622
89633357	0.4205	-0.6143	0.4161
89633358	0.4414	-0.3578	0.0004
89633359	0.4034	-0.2621	-0.4752
89633360	0.4897	-0.5079	-0.7964
89633361	0.0724	-0.4825	-0.3451
89633362	0.1867	-0.3392	0.5318
89633363	0.2878	-0.3442	0.1803
