89633311	0.8555	2.8902	2.8211
89633312	0.8529	3.1049	2.4921
89633313	0.4478	2.4468	1.9624
89633314	0.8921	2.6595	2.0894
89633315	1.1088	3.0041	2.7939
89633316	1.0111	2.8264	2.2717
89633317	0.8996	2.4541	1.7647
89633318	0.9798	2.3577	2.2430
89633319	0.5421	2.1103	1.7138
89633320	0.0615	1.7881	1.5146
89633321	0.2532	2.3086	1.7538
89633322	0.1926	2.0305	2.0082
89633323	0.4378	1.9068	2.4729
89633324	0.1480	1.6174	1.5009
89633325	0.1056	1.5523	1.4497
89633326	0.5765	2.1809	2.3919
89633327	0.5333	1.9246	1.9115
89633328	0.4851	1.6651	2.1833
89633329	1.0019	2.5233	2.2405
89633330	0.9279	2.3309	2.2395
89633331	1.3883	2.8588	3.5513
89633332	0.6573	2.5093	2.4798
89633333	0.2805	2.0230	2.0313
89633334	0.5772	1.9691	1.5067
89633335	0.6742	2.7583	1.9108
89633336	0.3005	2.0278	1.5040
89633337	0.2207	0.9635	1.3156
89633338	-0.1142	0.9163	0.8510
89633339	0.2837	1.1482	1.0990
89633340	0.1597	0.7759	0.8356
89633341	0.1801	0.7981	1.1689
89633342	0.1210	0.5272	0.9159
89633343	0.4098	0.7310	1.1062
89633344	0.1441	0.4514	0.9924
89633345	0.3972	0.7912	1.5902
89633346	0.3069	1.1377	1.4998
89633347	0.3403	2.0359	2.0728
89633348	0.1761	1.8362	1.5510
89633349	0.1983	1.5719	1.7658
89633350	0.1042	1.8358	0.7534
89633351	-0.0867	1.5322	1.3625
89633352	0.2852	1.5556	1.8112
89633353	0.4054	1.8687	2.0078
89633354	0.0311	2.0184	1.2944
89633355	0.1986	2.5196	1.3940
89633356	-0.1652	2.2124	1.7003
89633357	0.2527	2.2331	2.1407
89633358	0.0054	2.2763	1.7011
89633359	0.0825	2.7029	1.9350
89633360	-0.1617	2.6508	1.4147
89633361	-0.2168	2.6382	1.6964
89633362	0.0729	2.4833	2.1734
