89633311	1.6179	0.4262	0.4446
89633312	1.4145	-0.1844	-0.2684
89633313	1.5841	-0.3954	-0.2021
89633314	1.5454	-0.5126	-0.2004
89633315	1.5395	-0.5364	-0.0670
89633316	1.5016	-0.1943	0.5021
89633317	1.3676	-0.2302	0.1340
89633318	1.3330	-0.3778	0.2856
89633319	1.2261	0.0334	0.4009
89633320	1.3695	0.7624	0.6983
89633321	1.3218	0.4080	0.9187
89633322	1.3196	0.8877	1.1313
89633323	1.4296	1.1693	1.4433
89633324	1.2462	1.2668	1.2321
89633325	1.1645	0.3602	0.2614
89633326	1.0139	-0.3441	-0.6362
89633327	1.2399	-0.1261	0.2758
89633328	1.3538	-0.3260	0.1649
89633329	1.5211	-0.7544	-0.1423
89633330	1.3163	-0.7436	-0.6699
89633331	1.3051	-0.9626	-0.3154
89633332	0.9767	-0.8501	0.1421
89633333	0.8401	-1.0998	-0.3687
89633334	0.5074	-1.3478	-0.7468
89633335	0.4585	-1.1413	-0.7137
89633336	0.4956	-0.8558	-0.0896
89633337	0.2708	-1.1581	-0.5253
89633338	0.3331	-1.3811	-0.5267
89633339	0.6780	-1.3575	-0.5033
89633340	0.4143	-1.6051	-0.8193
89633341	0.3662	-2.0027	-1.3987
89633342	0.5972	-1.7145	-1.4490
89633343	0.8325	-1.1050	-1.2127
89633344	0.8623	-1.1002	-1.6442
89633345	0.8008	-1.1783	-1.9538
89633346	0.7339	-1.0733	-1.6229
89633347	0.5532	-0.8135	-1.3925
89633348	0.6310	-0.7846	-1.1971
89633349	0.5186	-0.7907	-1.1107
89633350	0.6377	-1.3132	-1.0865
89633351	0.7687	-1.1648	-0.5715
89633352	0.8044	-1.3228	-0.2684
89633353	0.6280	-1.4314	0.1793
89633354	0.7526	-0.9884	0.2542
89633355	0.9148	-0.7166	0.8114
89633356	0.7648	-1.2418	0.3932
89633357	0.8416	-1.1455	1.0160
89633358	0.9474	-0.8454	1.6069
89633359	1.0586	-0.7332	1.7908
89633360	1.0181	-0.3515	1.5778
89633361	1.0566	0.0330	1.7418
89633362	1.2650	0.1346	1.4650
89633363	1.2014	0.0750	1.4863
89633364	1.0765	0.0130	1.0788
89633365	1.1087	0.2387	1.3301
89633366	0.8831	0.4598	0.9698
89633367	0.7359	-0.1993	0.5291
89633368	0.5825	-0.6955	0.1356
89633369	0.1528	-1.3300	0.4497
89633370	0.0068	-1.7129	0.4245
89633371	-0.0403	-2.0473	0.5592
89633372	0.3450	-1.8819	0.4417
89633373	0.5418	-1.4936	0.7332
89633374	0.5949	-0.9270	0.3796
89633375	0.7086	-1.1822	-0.6631
89633376	0.6234	-0.9915	-0.5585
89633377	0.5246	-1.7925	-1.5181
89633378	0.5161	-1.6254	-1.4263
89633379	0.6425	-1.4570	-0.5433
89633380	0.7159	-1.5728	-0.8365
89633381	0.6909	-1.4194	-0.6756
89633382	0.8514	-0.9398	-0.2026
89633383	0.7745	-0.9561	0.1693
89633384	0.9191	-0.8526	0.3587
89633385	0.7955	-0.7831	0.9106
89633386	0.8001	-0.8528	1.1364
89633387	0.7066	-1.2249	0.8395
89633388	0.7104	-0.9184	1.2558
89633389	0.6976	-0.9809	1.3281
89633390	0.5596	-0.8812	1.3960
89633391	0.6216	-0.8583	1.2780
89633392	0.5884	-0.6623	1.3447
89633393	0.6402	-0.3303	1.1936
89633394	0.9278	0.1397	1.6945
89633395	1.4635	0.8679	1.2850
89633396	1.6901	1.5655	1.6060
89633397	1.7544	1.4807	1.5649
89633398	1.9100	1.6426	1.3172
