89633311	0.8754	0.1131	-0.9230
89633312	0.9440	0.2210	-1.0670
89633313	0.9694	-0.0978	-0.8121
89633314	1.0940	-0.2270	-0.8776
89633315	1.1307	-0.4551	-0.8098
89633316	1.0150	-0.1962	-0.7956
89633317	0.9816	-0.2922	-0.6032
89633318	0.8162	-0.5205	-0.8188
89633319	0.8258	-0.5382	-0.8161
89633320	0.7328	-0.3297	-1.0367
89633321	0.6530	-0.6515	-1.1563
89633322	0.5251	-0.3863	-1.2008
89633323	0.4294	-0.1803	-0.7905
89633324	0.3720	-0.2618	-0.8043
89633325	0.4973	-0.4334	-1.0869
89633326	0.4994	-0.4565	-1.6107
89633327	0.4601	-0.5123	-1.9626
89633328	0.4069	-0.3325	-1.7727
89633329	0.5377	-0.3051	-1.5614
89633330	0.5116	-0.2254	-1.6413
89633331	0.2653	-0.7476	-1.7804
89633332	0.2086	-0.7078	-2.0442
89633333	0.3337	-0.4265	-1.8009
89633334	0.0004	-0.5780	-1.8028
89633335	0.0149	-0.5150	-1.4431
89633336	0.0601	-0.4914	-1.2325
89633337	-0.0680	-0.6168	-1.2529
89633338	0.0008	-0.5142	-1.3118
89633339	0.2580	-0.5087	-1.4394
89633340	0.2798	-0.4955	-1.6146
89633341	0.3401	-0.6210	-2.2481
89633342	0.4032	-0.7163	-2.1194
89633343	0.4890	-1.0071	-2.2943
89633344	0.5320	-0.7581	-2.1592
89633345	0.5680	-0.7072	-2.5367
89633346	0.7525	-0.2192	-1.8760
89633347	0.7571	-0.0195	-1.9449
89633348	0.6858	0.0283	-2.0875
89633349	0.5351	0.1155	-2.2477
89633350	0.5697	-0.0276	-2.3389
89633351	0.6556	-0.1611	-2.3229
89633352	0.5999	0.0260	-2.3534
89633353	0.4816	-0.0655	-2.2159
89633354	0.5559	-0.3313	-2.8987
89633355	0.3586	-0.4537	-2.9008
89633356	0.3992	-0.4513	-2.9847
89633357	0.3627	-0.7738	-3.0153
89633358	0.4666	-0.5767	-2.9063
89633359	0.3888	-0.5818	-2.2569
89633360	0.5238	-0.4916	-2.3512
89633361	0.4318	-0.3621	-2.3184
89633362	0.4620	-0.3785	-1.8865
89633363	0.6446	-0.2144	-1.8991
89633364	0.4847	-0.0396	-2.2267
89633365	0.7032	0.0145	-2.5523
89633366	0.6165	-0.0015	-2.7804
89633367	0.5483	-0.1462	-2.8176
89633368	0.6761	-0.4898	-3.0376
89633369	0.4907	-0.3152	-2.4636
89633370	0.2501	-0.7891	-2.3823
89633371	0.2588	-0.5002	-2.0190
89633372	0.2800	-0.5531	-1.7436
89633373	0.2513	-0.7164	-1.9763
89633374	0.2803	-0.3302	-1.6502
89633375	0.2293	-0.3560	-1.4759
89633376	0.2682	-0.3608	-1.5520
89633377	0.1980	-0.3152	-1.2023
89633378	0.2430	-0.1736	-1.1336
89633379	0.3851	-0.4340	-1.3872
89633380	0.5165	-0.0944	-0.9512
89633381	0.5984	0.0255	-1.0178
89633382	0.6813	0.1146	-0.8821
89633383	0.8028	-0.2548	-1.0618
89633384	0.7573	-0.4936	-0.9006
89633385	0.5131	-0.5500	-0.7660
