89633311	0.5772	0.9445	-2.7737
89633312	0.4712	0.4010	-2.1908
89633313	0.2179	-0.1029	-2.5253
89633314	0.4498	0.8628	-2.0891
89633315	0.0577	-0.0640	-1.7597
89633316	0.3041	0.3488	-2.0314
89633317	-0.0750	-0.1110	-2.7606
89633318	0.4129	0.8698	-1.3903
89633319	0.6210	0.6938	-2.4380
89633320	0.3788	0.4219	-1.4243
89633321	0.5751	1.0072	-2.3271
89633322	0.3084	0.4762	-2.5209
89633323	0.3044	0.8116	-1.7880
89633324	0.0204	0.8108	-1.5475
89633325	0.1849	1.2885	-1.3511
89633326	0.4008	0.7676	-2.0231
89633327	0.1242	0.7972	-2.3011
89633328	0.2000	0.0805	-1.9518
89633329	0.0242	0.2341	-2.6820
89633330	0.4647	0.1065	-2.1481
89633331	0.4115	-0.2737	-2.8399
89633332	0.0200	-0.0827	-2.7084
89633333	0.3013	0.3241	-2.2027
89633334	-0.0380	0.4401	-0.6762
89633335	-0.0745	0.2367	-1.9226
89633336	0.4381	1.3754	-2.3428
89633337	-0.1641	0.3446	-2.4950
89633338	0.0361	0.1892	-1.8860
89633339	0.4603	0.3973	-2.2017
89633340	-0.0866	0.3333	-1.8993
89633341	0.2258	0.4343	-2.3302
89633342	-0.0890	-0.3267	-2.3627
89633343	-0.1816	0.3982	-2.0794
89633344	0.3086	0.5908	-2.0132
89633345	-0.0660	-0.1649	-1.9326
89633346	-0.2794	-0.3081	-0.9801
89633347	0.0852	0.9162	-0.6380
89633348	0.3038	0.6391	-1.3836
89633349	0.1482	0.5886	-1.6374
89633350	0.3072	0.5214	-1.2095
89633351	0.4128	0.5269	-0.9874
89633352	0.2426	0.5590	-0.6841
89633353	0.4378	0.6531	-1.3797
89633354	0.4839	0.8413	-2.4000
89633355	0.0730	0.2065	-2.7583
89633356	-0.1938	-0.0881	-2.6110
89633357	0.3395	0.1260	-1.7753
89633358	0.4302	0.4356	-1.7865
89633359	0.4277	0.2941	-1.2516
89633360	0.0289	0.0937	-1.8741
89633361	0.2351	0.4404	-1.8430
89633362	0.1895	0.4414	-0.6816
89633363	0.3632	0.0428	-2.0069
89633364	0.3023	-0.2652	-1.1599
89633365	-0.0237	-0.8369	-0.9729
89633366	-0.1427	-0.0641	-1.4585
89633367	-0.1787	0.2969	-1.3297
89633368	-0.1540	-0.2497	-1.4776
89633369	-0.2310	-0.0729	-2.1332
89633370	-0.1599	-0.2241	-2.5178
89633371	0.0222	0.0820	-1.2699
89633372	0.0135	0.1883	-1.2184
89633373	-0.1085	0.3407	-1.4905
89633374	-0.0337	0.8841	-0.5852
89633375	0.2252	0.9915	-1.7375
89633376	0.2663	0.8139	-1.9976
89633377	0.0786	0.2294	-1.9474
89633378	0.0670	0.5574	-2.5439
89633379	0.2242	0.5097	-2.1653
89633380	-0.0937	0.4077	-2.0685
89633381	0.4247	0.6079	-1.3287
89633382	0.3076	0.5079	-1.3482
89633383	0.4929	0.5774	-2.6252
89633384	0.2421	0.3006	-2.7563
89633385	-0.0337	0.4955	-1.0475
89633386	0.2160	0.6454	-1.6353
89633387	0.0665	0.1811	-1.2625
89633388	0.2289	0.3485	-1.1584
89633389	0.0174	0.0756	-0.6154
89633390	-0.0925	0.3906	-2.1684
89633391	0.0969	-0.0154	-3.1141
89633392	0.2403	0.7291	-2.2348
89633393	0.0378	0.8231	-1.4303
89633394	0.4743	0.5715	-1.4548
89633395	0.5274	0.8315	-0.9452
89633396	0.2558	0.4592	-2.3411
89633397	0.4945	-0.2994	-1.6713
89633398	0.3498	-0.0866	-1.8729
89633399	0.5590	0.2298	-1.2822
89633400	0.0070	-0.1292	-2.2084
89633401	0.2691	-0.1966	-1.7501
89633402	0.0785	-0.3880	-1.6576
89633403	0.3352	0.0872	-0.9415
89633404	0.3164	-0.4039	-0.9615
89633405	0.4049	-0.3726	-2.5155
89633406	0.4066	0.4788	-1.7346
89633407	0.5406	-0.0307	-0.6535
89633408	-0.1723	-0.3524	-1.9876
89633409	0.2730	-0.7935	-0.5205
89633410	0.1414	0.2383	-0.6623
89633411	-0.2740	-0.3583	-0.9227
89633412	0.0108	-0.1293	-0.9573
89633413	-0.1091	-0.7645	-1.0786
89633414	-0.2073	-0.1961	-1.2885
89633415	-0.1204	-0.4995	-1.3924
89633416	-0.1367	-0.0652	-0.8100
89633417	-0.0502	0.6108	-0.1330
89633418	-0.0563	0.3936	-0.0633
89633419	0.0045	-0.0242	-0.8947
89633420	0.0440	0.1165	-0.7340
89633421	0.3627	0.5270	-0.2020
89633422	0.0629	0.7660	-1.1976
89633423	-0.2576	0.5200	-0.1318
89633424	-0.2086	0.3354	-1.0813
